age,job,marital,education,default,balance,housing,loan,y
44,2,2,1,0,-11,1,0,0
35,1,1,2,0,0,1,0,1
45,5,2,3,0,-206,1,0,0
42,2,2,1,0,704,1,1,0
38,10,2,2,0,1931,0,0,0
34,10,1,2,0,943,0,0,0
35,10,2,2,0,327,1,0,0
29,5,1,2,0,-105,1,0,0
58,6,2,2,0,983,0,0,0
44,2,1,1,0,787,1,0,0
45,3,2,3,0,0,1,0,0
43,2,2,2,0,3060,1,0,0
44,8,2,2,0,5780,1,0,0
30,10,1,2,0,790,0,0,0
38,11,2,3,0,1449,0,0,0
50,10,2,2,0,1412,0,0,0
21,9,1,2,0,681,0,0,0
38,3,2,3,0,228,1,0,0
42,1,2,2,0,0,0,0,0
45,10,1,3,0,2087,0,0,0
34,3,2,2,0,2,1,1,0
48,10,2,2,0,197,0,1,0
34,8,2,2,0,0,0,1,0
32,2,2,2,0,1905,1,0,1
35,10,2,3,0,118,0,0,0
39,3,2,3,0,2644,1,0,0
36,7,2,3,0,16430,1,0,0
35,10,2,2,0,13,0,0,0
57,8,3,2,0,14,0,1,0
28,10,1,2,0,769,1,0,0
43,1,2,0,0,3485,0,0,0
57,5,2,2,0,139,0,0,0
34,8,3,2,0,202,1,0,0
36,10,2,3,0,6,1,0,0
47,5,3,3,0,2515,0,0,0
36,5,3,3,0,5195,1,0,0
33,5,2,3,0,2098,0,0,0
57,5,2,3,0,320,0,0,0
57,5,2,3,0,3431,1,0,0
34,1,2,2,0,50,1,0,0
51,4,3,3,0,370,1,0,0
54,2,3,1,0,-182,0,0,0
52,7,1,3,0,1623,1,0,0
43,3,2,3,0,13342,1,0,0
58,6,1,1,0,6570,0,0,0
53,1,2,2,0,225,1,0,0
44,5,2,2,0,-665,0,0,0
29,5,1,3,0,0,0,0,0
27,8,1,2,0,54,1,0,1
35,2,2,1,0,46,0,0,0
40,7,2,2,0,2,0,0,0
34,2,2,2,0,103,1,1,0
38,1,1,2,0,883,1,0,0
32,8,2,2,0,55,1,0,0
41,1,2,2,0,8238,1,1,0
25,2,1,2,0,913,1,0,0
38,2,3,2,0,595,1,0,0
26,10,1,2,0,7,1,0,0
37,10,1,3,0,1661,0,0,0
30,5,2,3,0,102,1,0,1
36,8,2,2,0,338,0,0,0
33,5,2,2,0,3132,1,0,0
33,1,1,3,0,490,1,0,0
35,5,2,3,0,2682,1,0,0
24,8,2,3,0,0,1,0,0
29,11,2,2,0,596,0,0,0
54,2,2,2,0,2059,1,0,0
27,1,2,2,0,132,0,0,0
34,5,2,2,0,0,0,0,0
39,2,2,1,0,385,1,0,0
38,5,2,3,0,223,0,0,0
37,5,2,3,0,0,1,0,0
26,8,1,2,0,512,1,1,0
36,3,2,3,0,1169,1,0,0
35,5,1,3,0,71,1,0,0
30,5,1,3,0,940,0,0,0
25,10,1,2,0,-80,1,1,0
34,10,2,2,0,0,1,0,0
52,0,2,0,0,1317,0,0,0
39,1,2,2,0,179,0,0,0
34,5,2,2,0,1007,1,0,0
34,5,1,2,0,0,0,0,0
30,8,2,2,0,1286,1,1,0
33,8,2,2,0,804,1,1,0
30,9,1,2,0,4,0,0,0
51,2,2,1,0,0,1,0,0
36,8,1,2,0,417,1,0,0
48,2,2,1,0,1678,0,0,0
37,8,3,2,0,532,1,0,0
58,5,2,2,0,407,1,0,0
56,5,3,3,0,659,0,1,0
34,2,2,2,0,393,1,0,0
33,1,3,2,0,661,1,0,0
26,8,1,2,0,0,0,0,0
40,5,1,0,0,838,1,0,0
35,8,2,2,0,195,1,0,0
45,3,2,2,0,68,1,0,0
37,10,1,2,0,-242,1,0,1
35,5,3,3,0,321,1,0,0
43,8,1,2,0,3403,1,0,1
28,2,2,2,0,8,1,0,0
32,2,3,2,0,739,1,0,0
26,11,1,2,0,622,0,0,1
35,8,2,2,0,152,1,0,1
35,10,1,2,0,2,0,0,0
39,2,2,2,0,1439,1,0,0
42,2,3,2,0,1491,1,0,0
32,10,1,2,0,6402,1,0,0
30,11,2,2,0,1210,0,0,0
26,5,1,3,0,122,0,1,0
30,9,1,2,0,0,1,0,0
32,5,2,3,0,62,1,0,0
47,8,2,2,0,3333,1,1,0
33,10,2,3,0,16992,1,0,0
57,2,2,1,0,23,1,0,0
35,1,2,2,0,0,1,0,0
53,10,2,3,0,6072,0,1,0
24,6,1,2,0,366,0,1,0
54,5,3,3,0,0,0,1,0
31,5,2,3,0,1343,1,1,0
41,3,2,2,0,2105,1,0,0
44,0,2,2,0,2319,0,0,0
35,8,1,2,0,35,1,0,0
30,5,2,3,0,877,0,0,0
43,2,1,1,0,30,1,0,0
51,3,2,2,1,-2082,0,1,0
60,6,2,2,0,89,0,0,0
43,7,2,2,0,104,0,0,0
31,5,2,3,0,1750,1,0,0
56,5,2,1,0,772,1,0,0
42,10,2,2,0,1048,1,0,0
52,3,2,1,0,592,0,0,0
40,10,2,2,0,0,1,1,0
36,8,2,2,0,3064,1,0,0
40,8,2,1,0,33,0,0,0
46,2,2,2,0,0,1,0,0
32,1,1,2,0,1649,0,0,0
31,4,1,3,0,287,1,0,0
41,10,3,2,0,0,1,0,0
58,4,2,1,0,419,0,1,0
36,8,2,2,0,257,1,0,0
52,10,2,2,0,118,0,0,0
42,5,2,3,0,251,0,0,0
32,5,1,3,0,1731,1,1,0
62,5,2,3,0,0,0,0,0
31,10,1,3,0,23,0,0,0
41,2,1,2,1,-386,0,1,1
34,7,2,3,0,5498,0,0,0
44,5,1,3,0,5063,0,0,1
42,2,2,1,0,7041,1,0,0
37,3,1,2,0,654,0,0,0
47,5,2,3,0,1890,0,0,0
32,11,2,2,0,2400,1,1,0
46,2,2,2,0,519,1,0,0
39,10,1,3,0,1190,0,0,0
28,8,1,2,0,229,1,0,0
26,9,1,2,0,203,0,0,0
52,10,2,2,0,1818,0,1,0
42,11,2,2,0,1289,0,0,1
33,10,3,3,0,39,0,0,0
73,6,2,1,0,796,0,0,1
35,1,1,2,0,57,0,1,0
40,5,2,3,0,1548,1,0,0
51,10,2,2,0,117,0,0,1
37,1,1,2,0,0,1,0,0
39,5,2,3,0,691,1,1,0
28,2,2,2,0,64,1,0,0
49,10,3,3,0,0,1,0,0
36,1,2,2,0,957,1,0,0
45,10,2,2,0,118,1,0,0
29,10,1,3,0,218,1,0,0
35,5,2,2,0,724,1,0,1
35,4,2,3,0,20,1,1,0
30,2,2,2,0,-28,1,0,0
46,2,2,1,0,665,0,0,0
25,9,1,3,0,5,0,0,0
36,5,2,3,0,925,0,0,1
42,2,2,1,0,2519,1,0,0
57,1,2,2,0,3927,0,0,0
42,5,3,3,0,401,1,0,0
29,5,2,3,0,581,1,1,0
36,10,2,3,0,1327,0,0,0
31,11,2,2,0,3242,0,0,0
59,10,2,1,0,3163,1,0,0
50,11,3,2,0,32,0,0,0
47,1,2,2,0,310,1,1,0
46,4,2,1,0,0,0,0,0
26,2,1,1,0,155,1,0,0
31,8,1,2,0,11386,1,0,0
30,8,2,3,0,1380,1,0,0
47,2,1,0,0,2443,0,0,0
23,10,1,3,0,1129,1,0,1
44,11,1,1,0,4232,0,0,0
42,7,2,2,0,5564,0,0,0
32,8,1,2,0,-402,1,0,0
28,1,1,2,0,1323,1,0,0
57,6,2,1,0,1623,1,1,0
38,10,2,3,0,1042,1,0,0
22,9,1,2,0,2488,0,0,1
54,1,2,2,0,865,1,0,0
32,10,2,3,0,-1053,1,0,0
32,5,2,3,0,1667,1,0,0
59,1,3,2,0,975,1,0,0
45,10,2,2,0,2571,0,0,0
53,0,2,1,0,732,0,0,1
50,1,3,2,0,769,0,0,0
34,10,2,2,0,-136,1,1,0
35,1,3,2,0,3636,0,1,1
30,5,2,3,0,931,0,0,0
62,4,2,2,0,565,0,0,0
40,2,2,2,0,271,1,0,0
26,7,1,3,0,1153,0,0,0
34,5,2,3,0,-73,1,0,0
50,0,2,0,0,558,0,0,1
31,0,3,3,0,137,0,0,0
35,10,2,2,0,700,1,0,0
55,6,2,1,0,-966,0,1,0
34,1,2,2,0,96,0,0,0
58,6,2,1,0,4007,0,0,0
50,5,1,3,0,567,1,0,0
31,10,1,2,0,40,0,0,0
47,1,3,2,0,136,0,1,0
38,7,1,3,0,917,1,0,0
46,5,1,3,0,593,1,0,0
42,2,2,1,0,505,1,0,0
34,2,2,2,0,2542,1,0,0
37,5,2,3,0,5355,0,0,1
38,9,1,3,0,807,0,0,0
59,6,2,2,0,9976,1,0,0
32,1,2,2,0,0,0,0,0
55,5,2,3,0,540,0,0,0
35,2,2,2,0,280,1,1,0
56,5,3,3,0,-59,0,1,0
27,1,2,2,1,-517,1,0,0
42,11,1,2,0,2613,1,0,0
42,9,2,0,0,-7,0,0,0
41,2,2,1,0,0,1,0,0
53,6,3,2,1,-200,0,1,0
67,6,2,1,0,2301,0,0,0
53,4,2,1,0,104,0,1,1
33,2,2,1,0,191,1,0,0
31,10,1,0,0,694,1,0,0
31,1,2,2,0,212,1,0,0
30,5,2,3,0,1882,1,0,0
48,2,2,0,0,131,1,0,0
30,10,1,2,0,175,0,0,0
43,10,1,3,1,0,0,0,0
38,5,3,3,0,4425,1,0,0
46,11,2,2,0,3533,1,0,0
59,2,3,2,0,3573,0,0,0
44,5,3,3,0,476,1,1,0
35,2,2,2,0,1257,1,0,0
55,2,2,0,0,23,0,0,0
39,5,1,3,0,0,1,0,0
36,8,1,2,0,398,1,1,0
33,2,2,2,0,745,1,0,0
48,5,1,3,0,8106,0,0,0
33,5,1,3,0,0,0,0,0
67,6,2,0,0,696,0,0,0
48,11,3,2,0,1266,1,0,0
57,5,2,3,0,2416,0,0,0
31,4,2,1,0,25,0,0,0
30,9,1,3,0,7513,0,0,0
56,3,3,1,0,29,0,0,0
26,2,2,1,0,5116,1,0,0
44,5,2,2,0,-1746,1,0,0
44,10,3,2,0,14,0,0,1
31,5,2,3,0,4148,1,0,1
47,7,2,0,0,14,1,0,0
30,1,1,2,0,105,1,0,0
37,5,2,3,0,767,0,1,0
56,1,3,1,0,0,0,1,0
43,5,1,2,0,-228,1,1,0
42,8,2,2,0,508,1,0,0
60,5,2,2,0,725,1,0,0
34,2,2,0,0,41,1,0,0
34,5,1,3,0,184,0,0,0
41,5,2,3,0,251,0,1,0
38,5,3,2,0,-17,0,0,0
23,8,2,2,0,-19,1,0,0
33,5,2,3,0,1064,1,0,1
36,2,2,2,0,777,1,0,0
49,11,2,3,0,377,0,0,0
34,1,3,2,0,479,1,0,1
40,10,3,2,0,-375,1,0,0
72,6,2,1,0,796,0,0,0
43,10,2,2,0,17,1,0,0
44,2,2,2,0,1071,1,0,0
35,1,2,2,0,0,1,0,0
46,1,3,2,0,7378,0,0,0
55,1,2,2,0,865,1,0,0
50,10,3,2,0,-701,1,1,0
23,2,1,0,0,817,1,0,0
34,9,2,0,0,1387,0,0,0
40,2,2,2,0,0,1,1,0
61,6,2,2,0,2917,0,0,1
53,10,2,2,0,4541,1,0,0
57,10,2,2,0,0,0,0,0
28,2,2,2,0,4287,0,0,0
25,1,2,2,0,242,1,0,0
38,2,2,2,0,171,1,1,0
27,8,1,2,0,259,1,0,0
45,2,2,2,0,827,1,0,0
31,8,1,2,0,469,0,1,0
39,2,2,1,0,2226,1,0,0
42,10,2,2,0,0,0,0,0
46,5,2,3,0,477,1,0,0
36,8,2,2,0,42,1,0,0
30,5,1,3,0,775,1,0,0
32,2,2,2,0,9,1,0,0
52,10,2,3,0,2557,0,0,1
31,5,2,3,0,2395,0,0,0
60,5,2,1,0,4895,0,0,0
35,2,1,2,0,376,1,1,0
38,5,2,3,0,389,1,0,0
46,5,3,3,0,134,0,0,0
45,3,3,3,0,1273,1,1,0
59,8,2,2,0,0,1,0,0
34,5,2,3,0,2892,1,1,0
33,10,3,2,0,0,1,0,0
46,5,1,2,0,295,1,0,0
48,1,2,2,0,292,1,1,0
31,8,1,2,0,85,0,0,0
32,10,2,2,0,4,0,0,0
35,2,3,1,0,-587,1,0,0
36,2,1,1,0,367,0,0,0
52,5,2,3,0,-1224,1,0,0
45,5,3,3,0,959,0,0,0
34,5,2,3,0,0,0,0,0
25,2,2,1,1,-589,1,0,0
26,5,1,3,0,-8,0,0,0
57,5,2,0,0,0,0,0,0
48,5,2,1,0,247,1,1,0
48,10,2,0,0,5543,0,0,0
32,2,2,1,0,642,0,1,0
58,6,2,2,0,11,0,0,0
57,5,2,1,0,-226,1,0,0
31,3,2,3,0,5191,0,0,0
33,2,1,2,0,-320,0,0,0
53,3,2,3,0,2289,1,1,0
36,1,2,2,0,725,1,0,0
32,10,1,3,0,705,1,0,0
45,2,2,2,0,776,1,0,0
35,11,2,3,0,816,1,0,0
41,8,2,2,0,171,0,0,0
54,8,2,2,0,812,0,0,0
49,8,2,2,0,823,0,0,1
28,10,1,2,0,1453,1,0,0
24,2,1,0,0,431,1,0,0
30,1,1,2,0,1009,1,0,0
32,7,2,1,0,286,1,0,0
53,3,2,3,0,22370,1,0,0
42,2,2,1,0,2111,1,0,0
48,2,2,1,0,5366,1,0,0
33,10,2,2,0,181,1,1,0
31,2,3,2,0,-452,1,0,0
56,11,3,1,0,1770,0,0,0
58,6,2,1,0,0,0,0,0
37,1,1,2,0,-296,1,0,0
59,5,2,1,0,2358,1,0,0
50,5,1,3,0,1200,0,0,1
39,4,1,1,0,109,1,0,0
30,10,2,2,0,616,1,0,0
47,8,3,2,0,4906,1,0,0
44,7,2,2,0,313,0,0,0
38,2,2,1,0,290,1,0,0
50,5,2,3,0,1240,0,0,0
27,1,1,3,0,3672,1,0,0
73,6,2,2,0,19,0,0,0
46,2,2,1,0,143,1,0,0
56,6,3,2,0,212,0,1,0
36,5,2,3,0,9,0,0,1
33,2,2,1,0,3074,0,0,0
40,5,2,3,0,1734,1,0,0
52,5,2,3,0,575,0,0,0
51,2,2,2,0,397,1,0,0
33,2,2,2,0,640,1,0,0
54,8,2,2,0,158,1,0,0
44,5,2,2,0,2984,1,0,0
50,3,2,2,0,1011,1,0,0
45,2,1,2,0,0,1,0,1
36,5,2,3,0,1133,1,0,1
42,10,2,2,0,4945,1,0,1
37,10,2,2,0,712,1,0,0
28,8,1,2,0,-427,1,1,0
56,1,2,2,0,2146,0,1,0
59,1,2,2,0,92,1,0,0
32,11,2,2,0,10,1,0,0
57,6,2,1,0,1238,1,0,0
49,1,1,2,0,981,1,0,0
56,3,2,0,0,575,0,0,0
48,1,3,0,0,-70,0,0,0
27,9,1,3,0,3733,1,0,1
31,5,1,3,0,574,1,0,0
28,2,1,2,0,43,0,0,0
36,5,2,3,0,428,0,0,0
58,4,2,1,0,0,1,0,0
46,1,2,2,0,0,1,1,0
32,5,1,3,0,474,1,0,0
39,8,2,2,0,-540,0,0,0
35,7,2,3,0,560,1,0,0
31,5,2,3,0,325,1,0,1
29,5,1,3,0,437,0,0,1
48,2,2,1,0,574,0,0,0
60,6,2,1,0,0,0,0,0
74,6,2,2,0,935,0,0,0
30,8,2,2,0,699,1,0,0
52,1,1,1,0,0,0,0,0
24,2,2,2,0,-220,1,0,0
29,8,2,2,0,11417,1,0,0
33,4,2,1,0,212,1,0,0
34,2,2,2,0,67,1,1,0
45,1,3,2,0,0,0,0,1
31,2,2,2,0,0,0,1,0
45,10,2,2,0,1673,0,0,0
27,8,2,2,0,-1202,1,0,0
30,5,1,3,0,4213,0,0,0
45,2,2,1,0,0,0,0,0
57,2,2,2,0,1521,1,1,0
34,5,2,3,0,1310,0,0,0
40,1,2,2,0,0,1,1,0
39,5,2,3,0,399,0,0,0
46,10,2,3,0,405,0,0,0
55,5,3,3,0,9756,1,0,1
25,5,1,3,0,2506,0,0,1
34,5,2,3,0,697,0,0,0
37,2,2,1,0,403,1,0,0
64,6,3,3,0,890,0,0,0
45,10,3,2,0,809,1,0,0
57,4,2,2,0,158,1,0,0
21,9,1,0,0,137,1,0,0
58,4,2,2,0,2705,0,0,0
41,2,1,2,0,75,1,0,1
41,5,2,0,0,2457,1,0,0
58,5,2,3,0,541,1,0,0
33,5,2,3,0,287,1,0,0
32,5,2,3,0,273,1,1,0
44,8,3,2,0,0,1,0,0
47,0,2,0,0,677,0,0,0
41,7,2,1,0,340,0,0,0
54,10,2,3,0,98,0,0,0
47,10,3,3,0,477,1,0,0
32,5,1,3,0,2629,0,0,0
59,4,2,3,0,0,0,1,0
29,10,1,3,0,2325,0,0,1
48,8,2,2,1,-20,0,0,0
32,10,1,2,0,230,1,0,1
46,5,3,2,0,-852,0,1,0
31,2,1,1,0,-280,0,0,0
53,2,2,2,0,25,0,0,1
34,10,1,3,0,9851,1,0,0
48,8,1,0,0,5095,1,0,0
32,10,2,2,0,687,0,0,0
31,5,2,2,0,1368,1,0,0
27,2,1,1,0,-179,1,0,0
60,1,2,2,0,-396,1,0,0
34,2,1,3,0,1011,1,0,0
52,7,2,2,0,9,0,1,0
48,2,2,2,0,1159,1,1,0
45,10,2,1,0,-322,0,0,0
54,10,3,2,0,1114,1,0,0
52,8,2,2,0,2072,0,0,0
47,3,2,3,0,459,1,0,0
54,0,2,2,0,1157,0,0,0
34,2,2,2,0,8309,1,1,0
39,10,1,3,0,1043,0,0,0
46,10,2,2,0,2098,0,0,0
26,11,1,2,0,461,0,0,0
37,10,1,2,0,61,1,0,0
47,2,2,2,0,1203,1,0,0
35,10,2,2,0,1067,0,1,0
57,11,2,1,0,0,0,0,0
34,5,2,3,0,1657,1,0,0
47,10,2,2,0,1219,0,0,1
27,10,2,2,0,7,1,0,0
40,2,2,2,0,-839,1,1,1
39,10,2,2,0,994,0,0,0
36,3,2,3,0,6,0,0,0
42,10,1,2,0,0,0,0,0
23,2,1,1,0,8627,1,0,0
34,5,2,3,0,133,1,0,0
34,2,2,2,0,247,1,1,0
49,8,2,2,0,1114,0,0,0
57,2,2,1,0,1592,0,1,0
59,6,2,0,0,0,0,0,0
57,1,2,3,0,46,0,0,0
34,2,2,2,0,1221,1,0,0
61,5,2,2,0,985,0,0,1
35,2,3,2,0,0,1,0,0
42,5,2,3,0,520,0,0,0
57,8,2,3,0,10,0,0,0
42,2,2,2,0,2157,1,0,0
53,6,2,2,0,6095,1,1,0
63,6,2,3,0,133,1,0,0
47,7,2,2,0,1121,0,0,0
54,8,2,2,0,88,1,0,0
45,1,2,2,0,0,0,0,0
28,5,1,3,0,-328,1,0,0
58,11,2,2,0,610,1,0,0
48,5,1,3,0,414,0,0,0
35,5,3,3,0,0,1,0,1
37,7,2,3,0,0,0,0,0
37,2,2,2,0,685,1,0,0
37,5,2,1,0,22856,0,0,0
25,8,1,2,0,-352,0,0,0
58,2,2,2,0,602,1,0,0
52,5,2,2,0,-588,1,0,0
19,9,1,2,0,302,0,0,1
59,2,2,2,0,5314,1,0,0
41,10,2,2,0,64,1,1,0
34,10,1,3,0,632,0,0,0
35,10,1,2,0,5731,1,0,0
41,10,2,2,0,902,0,0,0
28,2,1,2,0,6307,1,0,0
53,5,3,2,0,112,0,1,0
35,8,2,2,0,0,0,1,0
33,1,1,3,0,621,0,0,0
37,10,1,2,0,435,1,0,0
32,10,2,2,0,782,1,0,0
32,2,2,2,0,478,1,0,0
54,8,2,0,0,7864,1,0,0
44,2,2,2,0,1910,1,0,0
36,10,3,3,0,1174,1,0,0
56,1,2,2,0,1270,1,0,0
30,5,1,3,0,18,0,0,0
36,2,2,2,0,141,1,0,0
43,5,2,3,0,2886,0,0,0
40,10,2,2,0,2715,1,0,0
32,10,1,3,0,1100,1,1,0
34,2,2,2,0,516,1,1,0
37,8,2,2,0,1,0,0,0
28,1,1,2,0,775,0,0,0
35,0,2,1,0,634,0,0,0
53,2,1,2,0,5715,0,0,0
60,1,2,0,0,1088,1,0,0
40,3,2,2,0,1532,1,1,0
57,6,2,1,0,75,0,0,0
29,10,1,2,0,103,0,0,0
44,2,2,1,0,134,1,0,0
41,1,1,2,0,748,0,0,0
47,10,2,2,0,1990,1,1,0
43,10,2,3,0,192,0,0,0
37,10,1,2,0,267,0,0,0
34,10,1,3,0,586,1,0,0
30,2,1,2,0,648,1,1,0
57,3,3,2,1,25,1,0,0
26,1,1,2,0,96,1,0,0
34,5,2,3,0,1116,1,0,0
46,10,3,2,0,-90,0,1,1
38,3,2,3,0,170,1,0,1
37,10,1,2,0,3665,0,0,1
28,5,1,3,0,2380,0,0,0
57,2,2,1,0,179,0,0,0
39,5,2,3,0,763,1,0,1
49,8,2,2,0,320,0,0,1
38,10,2,2,0,1960,1,0,0
27,2,2,2,0,818,1,0,0
30,1,2,2,0,2678,1,0,0
38,1,2,3,0,1980,0,0,0
36,5,2,3,0,1582,0,0,0
38,6,1,0,0,62,0,0,0
59,4,2,1,0,235,0,0,0
37,5,2,3,0,489,1,0,0
29,7,2,3,0,3931,1,0,0
43,2,2,2,0,699,1,1,1
33,10,2,2,0,58,1,0,0
54,4,3,2,0,1327,0,0,0
55,8,2,2,0,557,0,0,0
32,10,1,3,0,741,1,0,0
48,5,2,1,0,3230,1,0,0
33,5,1,3,0,1439,1,0,0
46,1,2,2,0,120,1,0,0
44,5,2,3,0,1058,0,0,1
47,2,2,1,0,881,1,0,0
38,10,2,2,0,6728,0,0,1
80,6,2,2,0,462,0,0,0
40,7,2,2,0,167,1,1,0
43,3,2,3,0,1574,1,0,0
32,10,1,3,0,1625,0,0,1
39,5,2,3,0,562,0,0,0
33,10,2,2,0,9305,1,0,0
31,10,1,2,0,35,0,1,0
36,5,1,3,0,0,0,0,0
35,5,1,3,0,2486,1,0,0
25,8,1,2,0,368,0,0,0
33,5,1,2,0,1558,1,0,0
23,2,1,1,0,8627,1,0,0
31,5,1,3,0,2590,0,0,0
36,5,2,3,0,0,1,1,0
44,10,1,3,0,900,1,0,0
31,5,1,3,0,385,1,0,0
55,2,2,1,0,1649,1,0,0
51,4,3,2,0,9228,0,0,1
36,1,2,2,0,0,1,1,0
27,11,1,3,0,1,0,0,0
40,8,2,2,0,771,1,0,0
49,8,2,2,0,280,1,0,0
59,6,2,1,0,46,0,0,0
32,5,2,3,0,2431,1,0,1
42,6,1,3,0,308,0,0,0
35,5,3,3,0,160,1,0,0
29,2,1,2,0,555,1,0,0
29,10,1,2,0,778,1,0,0
37,2,1,2,0,48,0,0,0
49,1,2,1,0,169,1,0,0
51,8,3,2,0,12,1,0,0
61,4,2,1,0,848,0,0,0
43,5,2,2,0,481,1,0,0
42,8,2,3,0,12223,1,0,0
24,2,2,2,0,-254,1,1,0
46,7,2,3,0,1148,0,0,0
23,1,1,2,0,5,0,0,0
26,8,1,2,0,50,1,0,0
43,2,3,1,0,92,1,0,0
35,10,1,3,0,470,1,0,1
38,10,2,2,0,0,0,0,0
56,11,3,1,0,109,0,0,0
31,8,2,2,0,440,1,0,0
32,5,1,3,0,0,0,0,1
28,8,1,2,0,2685,0,1,0
26,1,3,2,1,-3,1,0,0
49,5,2,3,0,7007,0,0,0
33,1,2,2,0,220,1,0,0
80,6,2,1,0,1548,0,0,0
40,2,2,2,0,326,1,1,0
42,10,3,2,0,0,1,0,0
46,2,2,2,0,123,0,0,0
32,5,1,3,0,697,0,0,0
37,8,1,3,0,223,1,0,0
32,9,2,2,0,1694,1,0,0
53,5,2,3,0,4446,1,0,0
39,5,2,3,0,894,1,0,0
31,10,3,2,0,202,1,0,0
34,5,1,3,0,0,0,0,0
44,10,2,3,0,1707,0,0,0
35,10,2,2,0,13658,1,0,0
39,1,2,2,0,406,0,0,0
55,8,2,2,0,96,0,0,0
34,4,2,2,0,0,1,0,1
39,10,2,3,0,-276,0,1,0
58,6,2,2,0,413,0,0,0
37,2,2,1,0,655,1,0,0
56,6,3,1,0,694,0,0,1
32,1,1,2,0,10218,1,0,0
41,10,1,3,0,1646,1,0,1
29,1,1,3,0,14,0,0,0
44,5,2,3,0,7635,0,0,0
24,2,2,2,0,9,1,0,0
43,5,1,2,0,1029,1,0,0
26,1,2,3,0,2855,0,0,0
39,1,2,2,0,260,1,0,0
49,2,2,2,0,2039,1,0,1
52,2,3,1,0,-97,1,1,0
33,2,2,3,0,1465,0,0,0
30,2,2,2,0,125,1,0,0
32,10,1,3,0,930,0,0,0
27,5,1,3,0,0,1,0,0
58,2,2,1,0,73,0,0,0
46,6,2,1,0,-35,1,0,0
28,5,1,3,0,1351,0,0,0
39,8,2,1,0,1601,1,0,0
41,8,2,0,0,88,1,0,0
38,8,2,2,0,435,1,0,0
50,11,3,2,0,717,1,0,0
56,8,2,2,0,705,1,0,0
34,10,2,2,0,1553,0,0,0
33,2,3,2,0,-131,1,0,0
61,10,2,2,0,1191,0,0,1
36,1,1,2,0,47,0,1,0
34,10,2,3,0,544,1,1,0
36,2,2,2,0,688,1,0,0
45,5,2,3,0,242,0,0,1
27,9,1,3,0,118,0,0,0
45,1,2,2,0,-388,1,0,0
40,7,2,3,0,1603,0,0,0
36,5,1,2,0,1511,1,0,1
46,2,2,1,0,147,1,0,0
37,3,2,3,0,836,1,0,0
36,10,2,2,0,55,1,0,0
37,1,2,2,0,1123,0,1,0
22,9,1,3,0,691,0,0,1
51,8,2,2,0,0,0,1,0
49,10,2,2,0,12531,0,0,0
35,5,2,3,0,552,1,1,0
50,4,2,1,0,0,0,0,0
31,8,2,3,0,309,1,1,0
47,8,1,2,0,33,1,0,0
59,2,2,2,0,681,1,0,0
32,2,2,2,0,1787,1,0,0
71,6,2,3,0,14220,1,0,1
31,5,1,3,0,12569,0,0,1
41,2,2,1,0,4,0,0,0
35,2,2,1,0,3587,1,0,0
36,5,2,3,0,254,0,0,0
46,2,3,1,0,1712,0,0,0
46,2,2,2,0,4855,1,0,0
47,10,2,3,0,2408,0,0,0
35,5,1,3,0,252,1,0,0
37,2,2,2,0,346,1,0,0
56,1,2,2,0,45,0,0,1
46,1,2,2,0,556,1,1,1
44,5,3,3,0,-710,1,0,0
48,10,1,3,0,-551,1,0,0
28,2,1,2,0,56,1,0,0
38,3,2,3,0,1514,0,1,0
34,5,1,3,0,178,1,0,0
56,10,2,2,0,359,1,0,0
55,6,3,2,0,1580,0,1,1
44,2,3,2,0,221,0,0,0
38,10,2,3,0,1161,1,0,0
53,6,2,2,0,1278,1,0,0
41,1,1,3,0,982,0,0,0
34,10,1,2,0,16,0,0,1
34,5,1,3,0,1,0,0,0
35,8,2,2,0,128,1,0,0
38,3,1,2,0,2543,0,0,1
42,3,2,3,0,42045,0,0,0
56,2,2,1,0,828,1,0,0
37,5,3,3,0,0,1,0,0
47,4,2,2,0,3940,1,0,0
29,2,2,2,0,125,1,0,0
41,5,2,3,0,140,1,0,0
43,10,1,2,0,593,1,0,0
38,7,2,2,0,746,0,0,0
31,10,2,2,0,589,1,1,0
32,5,1,3,0,2343,0,0,0
40,5,2,3,0,294,1,0,0
45,1,2,2,0,644,0,1,0
43,5,2,2,0,-26,1,0,0
27,8,1,2,0,3354,1,0,0
33,5,1,3,0,23,0,0,0
37,1,2,2,0,7,1,0,0
60,1,2,2,0,3735,0,0,1
51,7,2,0,0,2094,0,0,1
44,2,2,2,0,508,1,0,0
48,5,2,0,0,0,1,0,0
57,2,2,1,0,93,1,0,0
29,10,1,3,0,0,1,0,0
50,8,2,2,0,26394,0,0,0
36,8,2,2,0,-11,1,0,0
49,10,2,3,0,523,1,0,1
49,10,2,2,1,-74,1,0,0
35,5,2,3,0,0,0,0,0
39,10,1,2,0,122,1,0,0
34,2,2,1,0,351,0,1,0
57,7,2,2,0,35,0,1,0
37,10,3,2,0,2610,1,0,0
25,8,1,2,0,64,0,0,0
43,2,2,1,0,60,0,0,0
37,2,2,2,0,342,1,0,0
36,2,1,3,0,1830,0,0,0
49,5,3,3,0,1904,0,1,0
38,5,1,3,0,16957,1,0,0
39,5,3,3,0,26,0,0,0
40,5,2,3,0,0,0,0,1
34,1,2,2,0,79,1,0,0
39,2,2,1,0,2303,1,0,1
53,2,2,2,0,65,0,0,0
44,5,2,3,0,332,1,0,0
